UniprotID	GeneID	TranscriptID	ProteinID	Symbol	Strand	Chrom	UniprotEntryName	Length	logit_s_mean	logit_s_sd	s_mean	s_lower	s_upper	s_median
Q9GZM3	ENSG00000228049	ENST00000333432	ENSP00000330898	POLR2J2	-	7	RPB1B_HUMAN	115	-6.482482433319092	1.408321499824524	0.003992514219135046	9.680243965703994e-05	0.023609289899468422	0.0015276704216375947
Q6NUN9	ENSG00000181220	ENST00000340622	ENSP00000345140	ZNF746	-	7	ZN746_HUMAN	644	-5.230788230895996	2.1314995288848877	0.031050272285938263	8.202125172829255e-05	0.2586253881454468	0.0053208437748253345
Q9ULJ8	ENSG00000158528	ENST00000340694	ENSP00000344524	PPP1R9A	+	7	NEB1_HUMAN	1098	-3.111192226409912	1.8801201581954956	0.11044948548078537	0.0011168117634952068	0.6396340131759644	0.042647939175367355
Q0VGL1	ENSG00000188186	ENST00000341942	ENSP00000343118	LAMTOR4	+	7	LTOR4_HUMAN	99	-6.389519691467285	1.6566916704177856	0.006124103907495737	6.52919989079237e-05	0.04138927906751633	0.0016762480372563004
Q9UII5	ENSG00000196247	ENST00000344930	ENSP00000343443	ZNF107	+	7	ZN107_HUMAN	783	-4.729895114898682	2.91280198097229	0.08213911205530167	2.9271090170368552e-05	0.7269281148910522	0.008750155568122864
Q9UKG4	ENSG00000164707	ENST00000354042	ENSP00000297282	SLC13A4	-	7	S13A4_HUMAN	626	-4.8076090812683105	1.7318079471588135	0.02838754653930664	0.00027405982837080956	0.19570976495742798	0.008101197890937328
P04085	ENSG00000197461	ENST00000354513	ENSP00000346508	PDGFA	-	7	PDGFA_HUMAN	211	-4.461460590362549	2.236595869064331	0.06046672537922859	0.00014406410627998412	0.4805566370487213	0.011413711123168468
P22626	ENSG00000122566	ENST00000354667	ENSP00000346694	HNRNPA2B1	-	7	ROA2_HUMAN	353	-3.964052200317383	2.263308525085449	0.08497918397188187	0.00022480441839434206	0.6158455014228821	0.018632270395755768
Q9C037	ENSG00000146833	ENST00000355947	ENSP00000348216	TRIM4	-	7	TRIM4_HUMAN	500	-6.031978607177734	1.872347116470337	0.010923748835921288	6.117494194768369e-05	0.08609737455844879	0.002394989365711808
P54289	ENSG00000153956	ENST00000356253	ENSP00000348589	CACNA2D1	-	7	CA2D1_HUMAN	1103	-3.461987018585205	2.3454298973083496	0.11935771256685257	0.0003161603817716241	0.7567552924156189	0.03041338361799717
Q6ZVN7	ENSG00000127922	ENST00000356686	ENSP00000349114	SEM1	-	7	SEML_HUMAN	128	-4.94866943359375	2.3885509967803955	0.04581369459629059	6.571338599314913e-05	0.4335958957672119	0.007042886223644018
P78362	ENSG00000135250	ENST00000357311	ENSP00000349863	SRPK2	-	7	SRPK2_HUMAN	688	-5.313410758972168	1.6471818685531616	0.016548538580536842	0.0001950951264007017	0.1105639860033989	0.004900961648672819
Q9Y4A5	ENSG00000196367	ENST00000359863	ENSP00000352925	TRRAP	+	7	TRRAP_HUMAN	3859	-2.0737082958221436	3.4651050567626953	0.2958217263221741	0.0001412004785379395	0.991144061088562	0.11167861521244049
Q9HCE7	ENSG00000198742	ENST00000361125	ENSP00000354621	SMURF1	-	7	SMUF1_HUMAN	757	-3.0431625843048096	1.6406514644622803	0.10095140337944031	0.0019099239725619555	0.5430073738098145	0.0455135852098465
Q8IXZ3	ENSG00000164651	ENST00000361443	ENSP00000354482	SP8	-	7	SP8_HUMAN	490						
Q9H1A7	ENSG00000168255	ENST00000379340	ENSP00000368645	POLR2J3	-	7	RPB1C_HUMAN	115						
Q9UKN1	ENSG00000205277	ENST00000379442	ENSP00000368755	MUC12	+	7	MUC12_HUMAN	5478	-6.135975360870361	1.4088082313537598	0.005649990402162075	0.00013675425725523382	0.03309360519051552	0.0021589428652077913
Q14956	ENSG00000136235	ENST00000381990	ENSP00000371420	GPNMB	+	7	GPNMB_HUMAN	572	-6.9818525314331055	1.3900161981582642	0.0024551060050725937	6.089893577154726e-05	0.01396042201668024	0.0009277199278585613
O43739	ENSG00000008256	ENST00000396741	ENSP00000379967	CYTH3	-	7	CYH3_HUMAN	400	-3.433546304702759	1.8159966468811035	0.08611833304166794	0.000917597149964422	0.5313941836357117	0.03126335144042969
Q9BWE0	ENSG00000214022	ENST00000397281	ENSP00000380451	REPIN1	+	7	REPI1_HUMAN	567						
Q9H0M4	ENSG00000078487	ENST00000398027	ENSP00000381109	ZCWPW1	-	7	ZCPW1_HUMAN	648	-4.560147285461426	0.5887197852134705	0.012199108488857746	0.0032885423861443996	0.03209984675049782	0.01035222876816988
Q9Y6T7	ENSG00000136267	ENST00000399322	ENSP00000382260	DGKB	-	7	DGKB_HUMAN	804	-4.814202785491943	1.5626143217086792	0.02275613322854042	0.0003792748029809445	0.14785374701023102	0.008048385381698608
Q92565	ENSG00000136237	ENST00000401957	ENSP00000384044	RAPGEF5	-	7	RPGF5_HUMAN	580	-4.8507304191589355	2.347214698791504	0.052306097000837326	7.859009929234162e-05	0.4377562701702118	0.007761941757053137
O94880	ENSG00000106443	ENST00000403050	ENSP00000385795	PHF14	+	7	PHF14_HUMAN	888	-3.98004150390625	1.3747869729995728	0.03874208405613899	0.0012610183330252767	0.21661408245563507	0.018342144787311554
P78424	ENSG00000106536	ENST00000403058	ENSP00000384004	POU6F2	+	7	PO6F2_HUMAN	691	-4.694803237915039	2.472238779067993	0.06448902934789658	7.188994641182944e-05	0.537602961063385	0.009059835225343704
Q8IY49	ENSG00000136297	ENST00000404774	ENSP00000384690	MMD2	-	7	PAQRA_HUMAN	270	-5.9443817138671875	1.5431208610534668	0.008154715411365032	0.0001272992667509243	0.05117758363485336	0.0026136727537959814
Q6NZ63	ENSG00000105889	ENST00000406890	ENSP00000385239	STEAP1B	-	7	STEAL_HUMAN	245	-5.261674404144287	1.9736807346343994	0.02566775493323803	0.00010835196735570207	0.19887658953666687	0.00515985069796443
Q8TAG5	ENSG00000170419	ENST00000407838	ENSP00000384967	VSTM2A	+	7	VTM2A_HUMAN	236	-3.423572540283203	3.1722099781036377	0.1771542727947235	6.500448216684163e-05	0.9423423409461975	0.03156683221459389
Q86XD5	ENSG00000159784	ENST00000409222	ENSP00000387147	FAM131B	-	7	F131B_HUMAN	332	-3.2304999828338623	2.1710383892059326	0.12107319384813309	0.0005607599159702659	0.7358788251876831	0.038033951073884964
Q8N3G9	ENSG00000166448	ENST00000416379	ENSP00000413163	TMEM130	-	7	TM130_HUMAN	435	-5.650371551513672	1.4833965301513672	0.009837851859629154	0.00019200915994588286	0.06048505753278732	0.0035038895439356565
Q9NWF9	ENSG00000011275	ENST00000425013	ENSP00000404602	RNF216	-	7	RN216_HUMAN	866	-5.038400173187256	2.086263418197632	0.03332686424255371	0.00010863574425457045	0.2790057957172394	0.0064423405565321445
Q9UKV0	ENSG00000048052	ENST00000432645	ENSP00000410337	HDAC9	+	7	HDAC9_HUMAN	1011	-2.7798757553100586	0.6026171445846558	0.06798439472913742	0.018688464537262917	0.16815392673015594	0.058421384543180466
Q8N1I0	ENSG00000128512	ENST00000437633	ENSP00000404179	DOCK4	-	7	DOCK4_HUMAN	1966	-2.1021511554718018	0.9183936715126038	0.14154428243637085	0.01979816146194935	0.4250362813472748	0.10888791084289551
Q9NQA5	ENSG00000127412	ENST00000442623	ENSP00000406572	TRPV5	-	7	TRPV5_HUMAN	729	-5.218743801116943	1.5891740322113037	0.016156330704689026	0.0002402795071247965	0.1087067648768425	0.005384970922023058
O14492	ENSG00000160999	ENST00000444095	ENSP00000401883	SH2B2	+	7	SH2B2_HUMAN	632						
Q15910	ENSG00000106462	ENST00000460911	ENSP00000419711	EZH2	-	7	EZH2_HUMAN	746	-2.2428903579711914	2.067582607269287	0.20340821146965027	0.00184159935452044	0.8593011498451233	0.09596449136734009
Q8TEE9	ENSG00000205307	ENST00000538735	ENSP00000442339	SAP25	-	7	SAP25_HUMAN	199	-5.263878345489502	2.1977651119232178	0.03362303227186203	6.968757952563465e-05	0.2776120901107788	0.005148549564182758
A8CG34	ENSG00000272391	ENST00000607367	ENSP00000476236	POM121C	-	7	P121C_HUMAN	1229	-4.586355209350586	1.9340850114822388	0.04265972971916199	0.0002300250343978405	0.3109637498855591	0.010087143629789352
Q96P47	ENSG00000133612	ENST00000622464	ENSP00000480655	AGAP3	+	7	AGAP3_HUMAN	875	-5.913928508758545	1.658194661140442	0.009001914411783218	0.00010473946167621762	0.06513585150241852	0.0026942742988467216
A6NIY4	ENSG00000170092	ENST00000625065	ENSP00000485398	SPDYE5	+	7	SPDE5_HUMAN	402	-5.888872146606445	1.574044942855835	0.008798141032457352	0.0001266516192117706	0.057119157165288925	0.002762446878477931
A6NNV3	ENSG00000185040	ENST00000633306	ENSP00000487772	SPDYE16	-	7	SPD16_HUMAN	312	-2.6705925464630127	2.389277458190918	0.18207603693008423	0.0006399439298547804	0.8820830583572388	0.06473108381032944
Q6NXP2	ENSG00000205085	ENST00000641605	ENSP00000493102	FAM71F2	+	7	GAR1A_HUMAN	309	-5.6428656578063965	2.029810905456543	0.0195153895765543	6.63021783111617e-05	0.1591576635837555	0.003530195215716958
P15056	ENSG00000157764	ENST00000646891	ENSP00000493543	BRAF	-	7	BRAF_HUMAN	766	-2.1289429664611816	3.391563892364502	0.293632835149765	0.00015432658256031573	0.9892112016677856	0.10631537437438965
A4D256	ENSG00000218305	ENST00000650262	ENSP00000497792	CDC14C	+	7	CC14C_HUMAN	447						
C9JRZ8	ENSG00000227471	ENST00000652743	ENSP00000498877	AKR1B15	+	7	AK1BF_HUMAN	316	-6.23367977142334	1.6282975673675537	0.00729668652638793	8.066830923780799e-05	0.045552171766757965	0.0019583753310143948
P60866	ENSG00000008988	ENST00000009589	ENSP00000009589	RPS20	-	8	RS20_HUMAN	119	-3.751030445098877	2.958181858062744	0.13453654944896698	7.127028948161751e-05	0.8856340646743774	0.022954249754548073
O43623	ENSG00000019549	ENST00000020945	ENSP00000020945	SNAI2	-	8	SNAI2_HUMAN	268	-2.5153417587280273	2.9352195262908936	0.23069638013839722	0.00025646400172263384	0.9622244238853455	0.0747896358370781
Q9Y277	ENSG00000078668	ENST00000022615	ENSP00000022615	VDAC3	+	8	VDAC3_HUMAN	283	-3.87123966217041	2.268914222717285	0.09313304722309113	0.0002439679519739002	0.6400891542434692	0.020407389849424362
Q8TDY2	ENSG00000023287	ENST00000025008	ENSP00000025008	RB1CC1	-	8	RBCC1_HUMAN	1594	-2.6377387046813965	2.4966917037963867	0.19635924696922302	0.0005358265480026603	0.9051400423049927	0.06674876064062119
Q12864	ENSG00000079112	ENST00000027335	ENSP00000027335	CDH17	-	8	CAD17_HUMAN	832	-5.505095958709717	1.5122689008712769	0.011846892535686493	0.00020981206034775823	0.07302647829055786	0.004049533046782017
Q92636	ENSG00000035681	ENST00000038176	ENSP00000038176	NSMAF	-	8	FAN_HUMAN	917	-6.346434593200684	1.555838942527771	0.005093801766633987	8.30634671729058e-05	0.03567266836762428	0.0017499186797067523
Q13822	ENSG00000136960	ENST00000075322	ENSP00000075322	ENPP2	-	8	ENPP2_HUMAN	863	-4.10067892074585	2.1665709018707275	0.07175065577030182	0.0002370317670283839	0.53636634349823	0.01629161462187767
Q9H2U9	ENSG00000069206	ENST00000175238	ENSP00000175238	ADAM7	+	8	ADAM7_HUMAN	754	-6.13935661315918	1.627623438835144	0.007642514072358608	8.876412903191522e-05	0.049770891666412354	0.00215167086571455
Q9NP95	ENSG00000078579	ENST00000180166	ENSP00000180166	FGF20	-	8	FGF20_HUMAN	211	-3.962362051010132	3.0533316135406494	0.13572514057159424	4.78792171634268e-05	0.8830937147140503	0.018663199618458748
Q9Y216	ENSG00000003987	ENST00000180173	ENSP00000180173	MTMR7	-	8	MTMR7_HUMAN	660	-5.8230671882629395	1.256571888923645	0.00647219642996788	0.0002519816916901618	0.03356172516942024	0.0029497898649424314
O43909	ENSG00000012232	ENST00000220562	ENSP00000220562	EXTL3	+	8	EXTL3_HUMAN	919	-5.3029961585998535	2.0886459350585938	0.02758060395717621	8.29933924251236e-05	0.22982054948806763	0.004952015820890665
P37268	ENSG00000079459	ENST00000220584	ENSP00000220584	FDFT1	+	8	FDFT_HUMAN	417	-5.704033374786377	1.9100738763809204	0.01666710153222084	7.886382809374481e-05	0.12342844903469086	0.003321428783237934
Q9UKV8	ENSG00000123908	ENST00000220592	ENSP00000220592	AGO2	-	8	AGO2_HUMAN	859	-2.7240145206451416	3.226500988006592	0.2292931079864502	0.00011763101792894304	0.9733981490135193	0.06157109886407852
Q9NWQ8	ENSG00000076641	ENST00000220597	ENSP00000220597	PAG1	-	8	PHAG1_HUMAN	432	-4.705465316772461	2.253173828125	0.0488857738673687	0.00010926721733994782	0.4281690716743469	0.00896461308002472
P01266	ENSG00000042832	ENST00000220616	ENSP00000220616	TG	+	8	THYG_HUMAN	2768	-6.140901565551758	1.7325514554977417	0.00879605207592249	7.215367804747075e-05	0.06036042422056198	0.0021483562886714935
Q9HAW0	ENSG00000104221	ENST00000220659	ENSP00000220659	BRF2	-	8	BRF2_HUMAN	419	-5.941066265106201	1.8315441608428955	0.011551142670214176	7.257433753693476e-05	0.08696207404136658	0.0026223298627883196
Q8TCF1	ENSG00000104231	ENST00000220669	ENSP00000220669	ZFAND1	-	8	ZFAN1_HUMAN	268	-6.220327854156494	1.6772242784500122	0.007618846837431192	7.427761738654226e-05	0.050544802099466324	0.0019846465438604355
P56715	ENSG00000104237	ENST00000220676	ENSP00000220676	RP1	+	8	RP1_HUMAN	2156	-5.568228244781494	1.88198983669281	0.01727822981774807	9.544540080241859e-05	0.1324353665113449	0.003802721854299307
O43353	ENSG00000104312	ENST00000220751	ENSP00000220751	RIPK2	+	8	RIPK2_HUMAN	540	-3.1854021549224854	2.2551169395446777	0.13396820425987244	0.000497533765155822	0.7746132612228394	0.03971877694129944
Q9Y646	ENSG00000104324	ENST00000220763	ENSP00000220763	CPQ	+	8	CBPQ_HUMAN	472	-6.38498067855835	1.7193983793258667	0.007085947319865227	5.800408689538017e-05	0.046751853078603745	0.001683860900811851
Q16698	ENSG00000104325	ENST00000220764	ENSP00000220764	DECR1	+	8	DECR_HUMAN	335	-6.235724449157715	1.5486279726028442	0.00596829317510128	9.410748316440731e-05	0.03914807736873627	0.001954382983967662
Q8N474	ENSG00000104332	ENST00000220772	ENSP00000220772	SFRP1	-	8	SFRP1_HUMAN	314	-5.695130825042725	1.8468899726867676	0.01597244292497635	9.005786705529317e-05	0.11152157187461853	0.0033510299399495125
P00750	ENSG00000104368	ENST00000220809	ENSP00000220809	PLAT	-	8	TPA_HUMAN	562	-3.939253330230713	0.7482312321662903	0.024597354233264923	0.0044705672189593315	0.07779094576835632	0.019091174006462097
Q9UBT3	ENSG00000104371	ENST00000220812	ENSP00000220812	DKK4	-	8	DKK4_HUMAN	224	-5.052474498748779	2.2987349033355713	0.04157454892992973	7.063515658956021e-05	0.36655229330062866	0.00635287631303072
Q8TB36	ENSG00000104381	ENST00000220822	ENSP00000220822	GDAP1	+	8	GDAP1_HUMAN	358	-4.256766319274902	0.9619055986404419	0.02193227782845497	0.0021458605770021677	0.0853746235370636	0.013970114290714264
P60228	ENSG00000104408	ENST00000220849	ENSP00000220849	EIF3E	-	8	EIF3E_HUMAN	445	-3.5187876224517822	1.0027862787246704	0.044318124651908875	0.0041346377693116665	0.17460116744041443	0.028782369568943977
Q15006	ENSG00000104412	ENST00000220853	ENSP00000220853	EMC2	+	8	EMC2_HUMAN	297	-4.790027618408203	1.8341197967529297	0.03139125183224678	0.00022825103951618075	0.2323269248008728	0.008243704214692116
Q93045	ENSG00000104435	ENST00000220876	ENSP00000220876	STMN2	+	8	STMN2_HUMAN	179	-2.9257497787475586	2.9337003231048584	0.19823789596557617	0.00017065492284018546	0.9439695477485657	0.050895240157842636
Q9NRG0	ENSG00000104472	ENST00000220913	ENSP00000220913	CHRAC1	+	8	CHRC1_HUMAN	131	-3.915633201599121	3.1239659786224365	0.13465750217437744	4.368360168882646e-05	0.9008967280387878	0.01953856274485588
P61601	ENSG00000104490	ENST00000220931	ENSP00000220931	NCALD	-	8	NCALD_HUMAN	193	-3.713582754135132	2.965911626815796	0.13713084161281586	7.287719927262515e-05	0.8908543586730957	0.023809274658560753
Q99445	ENSG00000104499	ENST00000220940	ENSP00000220940	GML	+	8	GML_HUMAN	158	-6.007575988769531	1.6617118120193481	0.008871865458786488	9.472185774939135e-05	0.06004824489355087	0.0024540070444345474
Q96QG7	ENSG00000104643	ENST00000221086	ENSP00000221086	MTMR9	+	8	MTMR9_HUMAN	549	-5.312948703765869	2.077545642852783	0.02858155220746994	8.397873898502439e-05	0.22425612807273865	0.004903215914964676
O00399	ENSG00000104671	ENST00000221114	ENSP00000221114	DCTN6	+	8	DCTN6_HUMAN	190	-5.762039661407471	1.4403249025344849	0.008011971600353718	0.00018684881797526032	0.05025639757514	0.0031348327174782753
P00390	ENSG00000104687	ENST00000221130	ENSP00000221130	GSR	-	8	GSHR_HUMAN	522	-5.708885192871094	1.3813433647155762	0.00846158154308796	0.00022118976630736142	0.047358084470033646	0.0033054056111723185
O00220	ENSG00000104689	ENST00000221132	ENSP00000221132	TNFRSF10A	-	8	TR10A_HUMAN	468	-6.525584697723389	1.4887285232543945	0.00405019661411643	7.920130883576348e-05	0.026397598907351494	0.0014633176615461707
P62714	ENSG00000104695	ENST00000221138	ENSP00000221138	PPP2CB	-	8	PP2AB_HUMAN	309	-3.8764469623565674	1.8876583576202393	0.06577985733747482	0.0005122481379657984	0.45593857765197754	0.020303552970290184
P07197	ENSG00000104722	ENST00000221166	ENSP00000221166	NEFM	+	8	NFM_HUMAN	916	-4.636790752410889	1.8193533420562744	0.035598285496234894	0.00027384955319575965	0.25522759556770325	0.009595770388841629
Q7L273	ENSG00000104756	ENST00000221200	ENSP00000221200	KCTD9	-	8	KCTD9_HUMAN	389	-4.649815082550049	2.318115234375	0.058546245098114014	0.00010171466419706121	0.47342708706855774	0.00947277806699276
Q96RS6	ENSG00000120526	ENST00000239690	ENSP00000239690	NUDCD1	-	8	NUDC1_HUMAN	583	-5.947734355926514	1.7884490489959717	0.011046127416193485	7.844536594348028e-05	0.07999329268932343	0.0026049476582556963
Q9NPG1	ENSG00000104290	ENST00000240093	ENSP00000240093	FZD3	+	8	FZD3_HUMAN	666	-3.0697035789489746	2.5422773361206055	0.16309517621994019	0.0003182118234690279	0.8713635206222534	0.04437439516186714
Q13115	ENSG00000120875	ENST00000240100	ENSP00000240100	DUSP4	-	8	DUS4_HUMAN	394	-4.89935827255249	2.3310322761535645	0.049888499081134796	7.727230695309117e-05	0.41809016466140747	0.007396251428872347
O60504	ENSG00000120896	ENST00000240123	ENSP00000240123	SORBS3	+	8	VINEX_HUMAN	671	-5.8710832595825195	1.345131754875183	0.006390004884451628	0.000201908711460419	0.03788156062364578	0.002811887999996543
P48454	ENSG00000120910	ENST00000240139	ENSP00000240139	PPP3CC	+	8	PP2BC_HUMAN	512	-6.088387966156006	1.5980182886123657	0.008072380907833576	9.898476855596527e-05	0.0494382306933403	0.002263926900923252
Q8IZV5	ENSG00000121039	ENST00000240285	ENSP00000240285	RDH10	+	8	RDH10_HUMAN	341	-4.863710403442383	2.1506898403167725	0.04379565268754959	0.00011402427480788901	0.34334224462509155	0.007662611082196236
P55000	ENSG00000126233	ENST00000246515	ENSP00000246515	SLURP1	-	8	SLUR1_HUMAN	103	-3.9033381938934326	2.992379903793335	0.13038381934165955	5.7234625273849815e-05	0.8767080903053284	0.019775493070483208
O95388	ENSG00000104415	ENST00000250160	ENSP00000250160	CCN4	+	8	CCN4_HUMAN	367	-6.065252304077148	1.7280254364013672	0.009245844557881355	7.851677219150588e-05	0.06426097452640533	0.002316792029887438
Q8IV48	ENSG00000104626	ENST00000250263	ENSP00000250263	ERI1	+	8	ERI1_HUMAN	349	-5.201467514038086	1.877835750579834	0.02396146021783352	0.00013885270163882524	0.17931775748729706	0.005478297360241413
Q15198	ENSG00000104213	ENST00000251630	ENSP00000251630	PDGFRL	+	8	PGFRL_HUMAN	375	-5.410938739776611	1.2172398567199707	0.009133822284638882	0.00041092667379416525	0.04630067199468613	0.004447575192898512
Q7LG56	ENSG00000048392	ENST00000251810	ENSP00000251810	RRM2B	-	8	RIR2B_HUMAN	351	-5.027340412139893	1.7047252655029297	0.021826637908816338	0.0002320002968190238	0.1562841683626175	0.006513519678264856
Q9BYZ6	ENSG00000008853	ENST00000251822	ENSP00000251822	RHOBTB2	+	8	RHBT2_HUMAN	727	-5.502040386199951	2.015251636505127	0.021368101239204407	7.853713759686798e-05	0.17476598918437958	0.004061875399202108
Q9UIA9	ENSG00000130227	ENST00000252512	ENSP00000252512	XPO7	+	8	XPO7_HUMAN	1087	-1.9586561918258667	4.011173248291016	0.32179439067840576	5.432830948848277e-05	0.9972764849662781	0.12361255288124084
Q9NVV9	ENSG00000131931	ENST00000254250	ENSP00000254250	THAP1	-	8	THAP1_HUMAN	213	-3.243746757507324	2.9552037715911865	0.16948439180850983	0.00011905105202458799	0.9274623990058899	0.03755224123597145
Q14156	ENSG00000132294	ENST00000254624	ENSP00000254624	EFR3A	+	8	EFR3A_HUMAN	821	-5.537343502044678	2.052664041519165	0.023725083097815514	7.045325764920563e-05	0.18031786382198334	0.003921532537788153
Q02509	ENSG00000253117	ENST00000254627	ENSP00000254627	OC90	-	8	OC90_HUMAN	477	-4.968166828155518	1.3188883066177368	0.014746708795428276	0.0005241857725195587	0.08446334302425385	0.006907837465405464
P52758	ENSG00000132541	ENST00000254878	ENSP00000254878	RIDA	-	8	RIDA_HUMAN	137	-5.840578079223633	2.0318055152893066	0.015880191698670387	5.419630906544626e-05	0.13489992916584015	0.0028987345285713673
O00339	ENSG00000132561	ENST00000254898	ENSP00000254898	MATN2	+	8	MATN2_HUMAN	956	-6.478072643280029	1.3644665479660034	0.0037901669275015593	0.00010595627099974081	0.021800793707370758	0.001534411683678627
P02689	ENSG00000147588	ENST00000256103	ENSP00000256103	PMP2	-	8	MYP2_HUMAN	132	-5.1219000816345215	2.2170302867889404	0.03790342062711716	7.734174869256094e-05	0.31505313515663147	0.005929312203079462
P15090	ENSG00000170323	ENST00000256104	ENSP00000256104	FABP4	-	8	FABP4_HUMAN	132	-4.198144912719727	2.6777474880218506	0.10170899331569672	7.896451279520988e-05	0.7408027052879333	0.014801057986915112
P29218	ENSG00000133731	ENST00000256108	ENSP00000256108	IMPA1	-	8	IMPA1_HUMAN	277	-4.564589500427246	1.5776926279067993	0.029266290366649628	0.0004725899489130825	0.18658292293548584	0.01030681747943163
Q96BY9	ENSG00000133872	ENST00000256255	ENSP00000256255	SARAF	-	8	SARAF_HUMAN	339	-6.276843070983887	1.5561314821243286	0.005906123202294111	8.899831300368533e-05	0.038166578859090805	0.0018757988000288606
Q9H9V4	ENSG00000133874	ENST00000256257	ENSP00000256257	RNF122	-	8	RN122_HUMAN	155	-4.2926483154296875	2.2282001972198486	0.06836587935686111	0.00017338203906547278	0.5186275243759155	0.013484364375472069
Q9BV47	ENSG00000133878	ENST00000256261	ENSP00000256261	DUSP26	-	8	DUS26_HUMAN	211	-6.161226272583008	1.570929765701294	0.0071270279586315155	9.704958938527852e-05	0.04384496808052063	0.002105223247781396
Q9H9T3	ENSG00000134014	ENST00000256398	ENSP00000256398	ELP3	+	8	ELP3_HUMAN	547	-5.5235066413879395	1.454532504081726	0.010702209547162056	0.00023065930872689933	0.06460513174533844	0.003975954372435808
Q96S96	ENSG00000134020	ENST00000256404	ENSP00000256404	PEBP4	-	8	PEBP4_HUMAN	227	-5.146795749664307	2.4121360778808594	0.04619836434721947	5.146821786183864e-05	0.3967333137989044	0.005784363951534033
P51451	ENSG00000136573	ENST00000259089	ENSP00000259089	BLK	+	8	BLK_HUMAN	505	-6.037814140319824	1.4470510482788086	0.006266393698751926	0.0001399645407218486	0.039103832095861435	0.0023810872808098793
Q9BUN8	ENSG00000136986	ENST00000259512	ENSP00000259512	DERL1	-	8	DERL1_HUMAN	251	-5.500746726989746	2.179100275039673	0.025365754961967468	5.703982969862409e-05	0.2262185662984848	0.004067111760377884
P48745	ENSG00000136999	ENST00000259526	ENSP00000259526	CCN3	+	8	CCN3_HUMAN	357	-2.8596034049987793	2.925201416015625	0.20199431478977203	0.00018538474978413433	0.9465302228927612	0.054187022149562836
Q9P015	ENSG00000137547	ENST00000260102	ENSP00000260102	MRPL15	+	8	RM15_HUMAN	296	-5.724296569824219	2.0025758743286133	0.01951630972325802	6.446826591854915e-05	0.14193391799926758	0.003255019662901759
O43692	ENSG00000137558	ENST00000260113	ENSP00000260113	PI15	+	8	PI15_HUMAN	258	-4.386259078979492	2.1781165599823	0.056927088648080826	0.00017417276103515178	0.4707264006137848	0.012294177897274494
P49638	ENSG00000137561	ENST00000260116	ENSP00000260116	TTPA	-	8	TTPA_HUMAN	278	-5.70730447769165	1.8864665031433105	0.016177181154489517	8.23285081423819e-05	0.11816766113042831	0.0033106172922998667
Q92820	ENSG00000137563	ENST00000260118	ENSP00000260118	GGH	-	8	GGH_HUMAN	318	-2.8518919944763184	3.0575742721557617	0.21845950186252594	0.00014413337339647114	0.9585464596748352	0.0545835979282856
Q9H2Y9	ENSG00000137571	ENST00000260126	ENSP00000260126	SLCO5A1	-	8	SO5A1_HUMAN	848	-5.316524982452393	2.027275562286377	0.026896042749285698	9.234272147295997e-05	0.20699460804462433	0.004885797388851643
Q96RS0	ENSG00000137574	ENST00000260129	ENSP00000260129	TGS1	+	8	TGS1_HUMAN	853	-5.101402759552002	1.5752114057540894	0.018460167571902275	0.00027768101426772773	0.11773616820573807	0.006051358301192522
O00560	ENSG00000137575	ENST00000260130	ENSP00000260130	SDCBP	+	8	SDCB1_HUMAN	298	-5.898588180541992	1.8222721815109253	0.0122919250279665	7.711190119152889e-05	0.08891138434410095	0.00273580988869071
Q9UIJ5	ENSG00000104219	ENST00000262096	ENSP00000262096	ZDHHC2	+	8	ZDHC2_HUMAN	367	-5.691259860992432	1.9451156854629517	0.016664516180753708	7.457606989191845e-05	0.13251496851444244	0.003363983007147908
P21757	ENSG00000038945	ENST00000262101	ENSP00000262101	MSR1	-	8	MSRE_HUMAN	451	-6.19710636138916	1.3437740802764893	0.004910659044981003	0.00014613194798585027	0.027562301605939865	0.0020311775151640177
Q9HAE3	ENSG00000034239	ENST00000262103	ENSP00000262103	EFCAB1	-	8	CLXN_HUMAN	211	-5.422205924987793	2.3626325130462646	0.03431194648146629	4.305968832341023e-05	0.31184011697769165	0.004397963639348745
Q86X53	ENSG00000104714	ENST00000262109	ENSP00000262109	ERICH1	-	8	ERIC1_HUMAN	443	-5.236722946166992	1.2889102697372437	0.011218068189918995	0.0004250237252563238	0.06235632672905922	0.005289526656270027
P54296	ENSG00000036448	ENST00000262113	ENSP00000262113	MYOM2	+	8	MYOM2_HUMAN	1465	-5.667453289031982	1.6199537515640259	0.01166087482124567	0.00014443961845245212	0.07639255374670029	0.0034447498619556427
Q15390	ENSG00000066855	ENST00000262146	ENSP00000262146	MTFR1	+	8	MTFR1_HUMAN	333	-5.018309116363525	2.5312979221343994	0.05326630920171738	4.63352698716335e-05	0.4857400357723236	0.006572223734110594
Q9H336	ENSG00000121005	ENST00000262207	ENSP00000262207	CRISPLD1	+	8	CRLD1_HUMAN	500	-5.912229537963867	1.8250075578689575	0.011828274466097355	7.566057320218533e-05	0.08824293315410614	0.0026988431345671415
O75762	ENSG00000104321	ENST00000262209	ENSP00000262209	TRPA1	-	8	TRPA1_HUMAN	1119	-5.561844348907471	1.8423449993133545	0.01665445789694786	0.00010381738684372976	0.12445373833179474	0.0038269823417067528
