AN,AC,AF,AC_sim,AF_sim
402846,5802,0.014402526027315649,0,0.0
471628,27,5.724850941843996e-05,0,0.0
468188,7,1.4951258895999043e-05,4,8.543576511999453e-06
471616,27,5.7249966074094176e-05,116,0.00024596281720721944
470034,41,8.722773246190701e-05,30,6.38251700940783e-05
471954,0,0.0,1,2.1188505659449863e-06
453378,4,8.822660120252858e-06,8,1.7645320240505715e-05
472002,2496,0.005288113185961076,28,5.932178253481977e-05
471694,1,2.120018486561203e-06,0,0.0
471952,4,8.475438180153914e-06,3,6.356578635115435e-06
471450,8,1.6968925654894475e-05,14,2.969561989606533e-05
471512,18,3.817506235260184e-05,2,4.241673594733538e-06
435616,0,0.0,2,4.591199588628517e-06
471708,4,8.47982226292537e-06,6,1.2719733394388054e-05
471340,5,1.0608053634319175e-05,11,2.3337717995502185e-05
471506,6,1.2725182712415113e-05,3,6.362591356207556e-06
471652,11,2.3322279986091442e-05,2,4.240414542925716e-06
470960,34,7.219296755563105e-05,14,2.972651605231867e-05
470164,89,0.0001892956500285007,83,0.00017653414553219727
470142,0,0.0,1,2.1270169438169746e-06
463558,5,1.0786136794101277e-05,90,0.000194150462293823
471044,5,1.0614719644024761e-05,2,4.245887857609905e-06
471196,1,2.12225910236929e-06,6,1.273355461421574e-05
471212,3,6.366561123231157e-06,15,3.1832805616155786e-05
470458,322,0.0006844394186091001,105488,0.22422405400694642
466658,0,0.0,131,0.0002807194990764114
410854,0,0.0,48,0.00011682982275942305
412306,5,1.2126915446294741e-05,62,0.0001503737515340548
471992,2,4.237359955253479e-06,4,8.474719910506958e-06
471256,5,1.0609944488770435e-05,0,0.0
468984,455,0.0009701823516367296,10,2.132268904696109e-05
471958,26,5.50896478076439e-05,6,1.2712995647917824e-05
471958,4,8.475330431945216e-06,2,4.237665215972608e-06
418818,9,2.1489047748664096e-05,0,0.0
471994,14,2.9661394000771197e-05,71,0.00015042564100391107
419062,1,2.386281743512893e-06,1,2.386281743512893e-06
472004,5,1.0593130566690113e-05,15,3.177939170007034e-05
470142,1,2.1270169438169746e-06,35,7.444559303359411e-05
471766,8,1.695755946804136e-05,0,0.0
471456,9,1.9089798411728773e-05,3,6.363266137242924e-06
471126,3,6.367723284216961e-06,69,0.0001464576355369901
471922,9,1.907094816516289e-05,260,0.00055093850254915
471304,4,8.4870911343846e-06,2,4.2435455671923e-06
470984,1,2.1232143767091876e-06,43,9.129821819849507e-05
471590,43,9.118089866197332e-05,36,7.633749655421022e-05
471362,47,9.971105010586344e-05,3,6.364535113140219e-06
471726,5,1.0599373365046658e-05,17,3.6037869441158636e-05
471998,2,4.237306090280043e-06,24,5.084767308336052e-05
471470,2,4.2420514560841626e-06,0,0.0
419718,33,7.862421911855103e-05,13,3.0973177228520105e-05
466360,580,0.0012436744146153186,3994,0.008564199330988936
468210,5,1.067896883876893e-05,0,0.0
468066,1,2.136450842402567e-06,1,2.136450842402567e-06
471500,37,7.847295864262991e-05,5,1.0604453870625662e-05
471014,28,5.944621603604139e-05,10,2.1230791441443356e-05
471184,0,0.0,8,1.69785052124011e-05
471752,38,8.055079787685055e-05,3,6.359273516593465e-06
470212,4,8.506801187549446e-06,65,0.0001382355192976785
471756,0,0.0,67,0.0001420225709900881
471910,1,2.1190481235828867e-06,1,2.1190481235828867e-06
471858,51,0.00010808336406291724,4083,0.008653026969978257
471862,6,1.2715582098155818e-05,1,2.1192636830259695e-06
471644,2,4.240486468607678e-06,18,3.8164378217469106e-05
471944,4,8.475581848693913e-06,25,5.2972386554336954e-05
471918,8,1.695209761017804e-05,8,1.695209761017804e-05
471356,0,0.0,4,8.486154838381181e-06
471120,2,4.2452029206996094e-06,21,4.45746306673459e-05
471962,12,2.542577580398422e-05,5,1.059407325166009e-05
471498,11,2.3329897475705094e-05,12,2.545079724622374e-05
471608,22,4.664891180811182e-05,8,1.6963240657495207e-05
458062,6,1.3098663499700913e-05,1,2.1831105832834857e-06
469988,3,6.383141697234823e-06,3,6.383141697234823e-06
471906,2,4.238132170389866e-06,4,8.476264340779732e-06
471908,7,1.4833399730455936e-05,6,1.2714342626105089e-05
471888,0,0.0,19,4.0263791408130745e-05
471926,6,1.2713857681077119e-05,6,1.2713857681077119e-05
411014,10,2.4330071481750013e-05,1,2.433007148175001e-06
470682,34,7.223560705529423e-05,54,0.00011472714061723201
378588,0,0.0,16,4.226230097097636e-05
471980,8,1.6949870757235478e-05,5,1.0593669223272173e-05
467524,5,1.0694638136224023e-05,0,0.0
445144,29,6.51474579012634e-05,17,3.818988911453372e-05
431470,0,0.0,30,6.952974714348622e-05
415820,2,4.809773459670049e-06,8,1.9239093838680197e-05
470078,12,2.552767838528925e-05,1841,0.003916371325609793
471986,1,2.1187069107982015e-06,0,0.0
471360,2,4.243041412084182e-06,143,0.000303377460964019
471292,10,2.1218268080086232e-05,1,2.1218268080086232e-06
471296,2,4.243617599130907e-06,12,2.5461705594785442e-05
22110,0,0.0,1,4.522840343735866e-05
471458,0,0.0,16,3.3937275430685235e-05
44164,0,0.0,2,4.528575310207409e-05
471892,2,4.238257906470125e-06,4,8.47651581294025e-06
470670,0,0.0,5,1.0623154226953067e-05
471364,1,2.1215027027944434e-06,10,2.1215027027944433e-05
471990,26,5.508591283713638e-05,6,1.2712133731646856e-05
471756,0,0.0,8,1.6957918924189624e-05
471156,7,1.4857074939085992e-05,0,0.0
471816,1099,0.002329297861878359,0,0.0
470820,0,0.0,1,2.123953952678306e-06
464258,6,1.2923848377410837e-05,0,0.0
471274,0,0.0,0,0.0
356438,1,2.8055370078386704e-06,12,3.3666444094064046e-05
384512,0,0.0,10,2.600699067909454e-05
408678,2,4.893828393013571e-06,4,9.787656786027142e-06
433274,0,0.0,0,0.0
456094,0,0.0,13,2.8502896332773506e-05
471986,4,8.474827643192806e-06,14,2.9661896751174822e-05
471934,2,4.237880720609238e-06,6,1.2713642161827713e-05
471730,8,1.6958853581497892e-05,4,8.479426790748946e-06
471102,3,6.368047683941057e-06,23,4.8821698910214776e-05
471208,8,1.69776404475306e-05,34,7.215497190200506e-05
471272,44,9.336434161163829e-05,4,8.487667419239845e-06
471030,5,1.06150351357663e-05,5,1.06150351357663e-05
471146,4,8.489937301813026e-06,1,2.1224843254532564e-06
464998,57,0.00012258117239213933,1,2.1505468840726198e-06
471406,37,7.848860642418636e-05,0,0.0
471992,22,4.661095950778827e-05,6,1.2712079865760436e-05
471988,8,1.694958346398637e-05,0,0.0
471958,8,1.6950660863890432e-05,12,2.5425991295835648e-05
471968,23,4.873211743169028e-05,4,8.475150857685267e-06
469910,2,4.256134153348514e-06,7,1.4896469536719797e-05
470338,1,2.1261305699305607e-06,19,4.0396480828680654e-05
471932,3,6.356848020477527e-06,4,8.475797360636701e-06
471928,6,1.271380380057975e-05,8,1.6951738400772998e-05
471816,4,8.477881207928515e-06,1,2.1194703019821287e-06
467416,164,0.0003508651821931641,1,2.1394218426412446e-06
471910,2,4.238096247165773e-06,10,2.1190481235828865e-05
471898,49,0.00010383599845729374,43,9.112138640129858e-05
471956,4,8.47536634771038e-06,1,2.118841586927595e-06
467270,2,4.280180623622317e-06,3,6.420270935433475e-06
468900,2,4.265301770100234e-06,0,0.0
469804,5,1.0642736119743553e-05,31,6.598496394241002e-05
468806,2,4.266157003110029e-06,8,1.7064628012440115e-05
358506,1,2.789353595197849e-06,70,0.00019525475166384942
471932,0,0.0,8,1.6951594721273402e-05
471712,5,1.0599687945186894e-05,18,3.815887660267282e-05
471336,11,2.3337916051394333e-05,15,3.1824430979174094e-05
471990,2,4.237377910548953e-06,21,4.4492468060763996e-05
470004,7,1.489349026816793e-05,0,0.0
471568,358,0.0007591694092898585,28,5.93763783802124e-05
471654,26,5.512515530452408e-05,219,0.0004643234235265682
471566,11,2.3326533295445388e-05,7,1.4844157551647065e-05
469856,1,2.1283116529319623e-06,3,6.384934958795886e-06
470904,5,1.061787540560284e-05,34,7.220155275809931e-05
471223,62,0.000131572525110192,465,0.00098679393832644
470486,2,4.2509235131332284e-06,21,4.4634696887898896e-05
470878,3,6.371077009331504e-06,11,2.336061570088218e-05
467818,1,2.137583419192934e-06,27,5.771475231820922e-05
470542,47,9.988481368294435e-05,3,6.37562640529432e-06
425860,3,7.044568637580426e-06,1,2.348189545860142e-06
471592,9,1.9084293202598857e-05,6,1.2722862135065904e-05
471956,0,0.0,4,8.47536634771038e-06
471952,4,8.475438180153914e-06,4,8.475438180153914e-06
471538,20,4.241439714296621e-05,5,1.0603599285741552e-05
471542,32,6.786245975968206e-05,1,2.1207018674900644e-06
469248,1,2.1310692853246043e-06,17,3.6228177850518275e-05
470640,40,8.499065102838688e-05,54385,0.11555541390447051
468742,19,4.0534025114028616e-05,13,2.7733806656966945e-05
357788,0,0.0,0,0.0
452806,1,2.208451301440352e-06,0,0.0
435428,0,0.0,4,9.186363761632234e-06
468900,1,2.132650885050117e-06,3,6.397952655150352e-06
464116,1,2.154633755354265e-06,3,6.463901266062795e-06
468618,8,1.7071473993743306e-05,2,4.2678684984358265e-06
446538,3,6.718353197264286e-06,4,8.957804263019048e-06
471690,15,3.180054696940788e-05,4,8.480145858508767e-06
471980,26,5.50870799610153e-05,19,4.025594304843426e-05
471222,1,2.1221420052544235e-06,9,1.9099278047289814e-05
471662,272,0.0005766841509385959,11,2.3321785515899098e-05
471556,62,0.00013147961217755685,22,4.665405593397179e-05
471540,3,6.36213258684311e-06,3,6.36213258684311e-06
471696,14,2.968013296699569e-05,14,2.968013296699569e-05
471332,4,8.48658694932659e-06,14,2.9703054322643064e-05
471896,5,1.0595554952786207e-05,11,2.3310220896129654e-05
449384,0,0.0,5,1.1126341836825522e-05
471080,2,4.245563386261357e-06,2,4.245563386261357e-06
471728,20,4.239731370620357e-05,1,2.1198656853101785e-06
468766,1,2.1332605180409842e-06,2,4.2665210360819684e-06
435142,30,6.894301170652339e-05,7,1.6086702731522124e-05
449756,10,2.2234278141925844e-05,11,2.445770595611843e-05
471506,9,1.9087774068622668e-05,7,1.4846046497817632e-05
472002,0,0.0,4,8.47454036211711e-06
470036,9,1.9147469555523405e-05,41,8.722736130849552e-05
470756,19,4.036061144202092e-05,14,2.9739397904646994e-05
471304,19,4.031368288832686e-05,2,4.2435455671923e-06
466930,20,4.283297282247874e-05,12,2.5699783693487247e-05
464906,7,1.505680718252722e-05,5,1.0754862273233729e-05
431038,6,1.3919886413726864e-05,7,1.6239867482681342e-05
402262,1,2.4859419980013026e-06,36868,0.09165170958231203
471890,3,6.357413804064507e-06,34,7.205068977939775e-05
471972,8,1.695015806022391e-05,16,3.390031612044782e-05
471958,1,2.118832607986304e-06,12,2.5425991295835648e-05
471966,1,2.118796692982122e-06,0,0.0
471852,0,0.0,43,9.113026966082586e-05
471952,0,0.0,2,4.237719090076957e-06
470286,6,1.2758193950064429e-05,10,2.1263656583440716e-05
467342,3,6.419281810751013e-06,18,3.851569086450608e-05
470754,1,2.1242517323272876e-06,15,3.1863775984909314e-05
471994,2,4.237342000110171e-06,5,1.0593355000275427e-05
469286,32,6.818869516670005e-05,2,4.261793447918753e-06
471942,0,0.0,5,1.0594522208237453e-05
471684,8,1.6960507458383156e-05,3,6.360190296893683e-06
470744,8,1.6994374861920703e-05,17,3.61130465815815e-05
471768,3,6.35905784199013e-06,1,2.1196859473300436e-06
465268,1,2.1492988986992443e-06,5,1.0746494493496221e-05
471908,2,4.2381142087016965e-06,4,8.476228417403393e-06
455044,6,1.3185538101809935e-05,36,7.911322861085961e-05
401826,3,7.4659180839467825e-06,0,0.0
418530,1,2.3893149833942608e-06,0,0.0
471962,1,2.1188146503320182e-06,1,2.1188146503320182e-06
471674,3,6.360325139821147e-06,2,4.240216759880765e-06
471987,19,4.025534601588603e-05,3,6.3561072656662156e-06
471946,6,1.271331889665343e-05,1,2.1188864827755718e-06
472010,54,0.00011440435583991865,21,4.4490582826635026e-05
471514,38,8.05914564572844e-05,5,1.0604139007537422e-05
471924,4,8.475941041354117e-06,20,4.237970520677058e-05
468902,149,0.0003177636265147088,17,3.625491040771846e-05
468996,0,0.0,0,0.0
471944,5,1.059447731086739e-05,3,6.356686386520435e-06
471920,35,7.416511273097135e-05,13,2.7547041871503646e-05
471934,26,5.509244936792009e-05,3,6.356821080913856e-06
471942,15,3.178356662471236e-05,1,2.1189044416474907e-06
471358,28,5.940283181785395e-05,0,0.0
471892,3,6.3573868597051865e-06,8,1.69530316258805e-05
471876,4,8.47680322796667e-06,6,1.2715204841950003e-05
471924,1,2.1189852603385293e-06,1,2.1189852603385293e-06
471864,2,4.238509401013851e-06,51,0.00010808198972585322
471854,3,6.357898841590831e-06,7,1.4835097297045273e-05
471458,4,8.484318857671309e-06,38,8.060102914787744e-05
471978,2,4.237485645517376e-06,9,1.906868540482819e-05
471894,6,1.271471983114852e-05,4,8.476479887432346e-06
471710,7,1.4839626041423755e-05,142764,0.30265205316826016
471634,5,1.0601440947853632e-05,0,0.0
471914,20,4.23806032455066e-05,3,6.357090486825989e-06
471806,9,1.9075637020300715e-05,150,0.0003179272836716786
471524,40,8.483131293423029e-05,255,0.0005407996199557181
471950,1,2.1188685242080727e-06,2,4.237737048416145e-06
471892,36,7.628864231646224e-05,19,4.026345011146618e-05
471780,2,4.2392640637585315e-06,22,4.6631904701343844e-05
471970,189,0.00040044918109201854,8,1.695022988749285e-05
471984,8,1.6949727109393538e-05,1,2.1187158886741922e-06
471954,7,1.4831953961614903e-05,10,2.118850565944986e-05
471884,3,6.357494638512855e-06,0,0.0
471977,70,0.00014831231182875436,12,2.5424967742072176e-05
470796,4,8.496248906107954e-06,14,2.9736871171377836e-05
471734,6,1.2719032336019875e-05,20,4.239677445339959e-05
471922,93,0.00019706646437334983,2,4.237988481147308e-06
471882,2,4.238347722523852e-06,33,6.993273742164354e-05
472014,4,8.474324914091531e-06,2,4.2371624570457655e-06
471768,5,1.0598429736650218e-05,18,3.815434705194078e-05
472004,1,2.1186261133380226e-06,3,6.355878340014068e-06
471144,2,4.244986670741854e-06,2,4.244986670741854e-06
471784,32,6.782764994149865e-05,10,2.1196140606718327e-05
471578,8,1.6964319794392443e-05,19,4.029025951168206e-05
471488,4,8.483779014524229e-06,6,1.2725668521786344e-05
471894,0,0.0,6,1.271471983114852e-05
471988,94,0.00019915760570183988,1566,0.0033178809630753326
471398,21,4.4548343438029014e-05,13,2.7577545937827484e-05
471880,5,1.0595914215478512e-05,0,0.0
471934,92,0.00019494251314802494,1,2.118940360304619e-06
471882,22,4.662182494776236e-05,0,0.0
471972,21,4.4494164908087766e-05,12,2.5425237090335867e-05
439916,10,2.2731612398730667e-05,4,9.092644959492267e-06
471942,14,2.9664662183064867e-05,2,4.237808883294981e-06
471954,5,1.059425282972493e-05,2,4.2377011318899725e-06
471070,113649,0.24125713800496743,7,1.4859787292759038e-05
471878,0,0.0,6,1.2715150950033695e-05
469344,72,0.0001534056044180814,86,0.00018323447194381945
470870,0,0.0,1,2.123728417609956e-06
471920,15,3.1785048313273434e-05,0,0.0
471890,4,8.476551738752676e-06,7,1.4833965542817181e-05
471986,8,1.6949655286385612e-05,31,6.567991423474426e-05
471948,14,2.9664285048352783e-05,47,9.958724266232721e-05
471908,2,4.2381142087016965e-06,7,1.4833399730455936e-05
471876,16,3.390721291186668e-05,1,2.1192008069916674e-06
469636,16,3.406893849704878e-05,6,1.2775851936393292e-05
471780,4,8.478528127517063e-06,0,0.0
471878,7,1.483434277503931e-05,19,4.02646446751067e-05
471322,3,6.365075256406448e-06,0,0.0
471962,0,0.0,49,0.00010382191786626889
471542,26,5.5138248554741675e-05,9,1.908631680741058e-05
472002,1,2.1186350905292774e-06,1,2.1186350905292774e-06
470460,0,0.0,10,2.1255792203375418e-05
471456,10,2.121088712414308e-05,55,0.00011665987918278694
471882,0,0.0,2,4.238347722523852e-06
471872,8,1.69537501695375e-05,20,4.238437542384375e-05
471840,12,2.54323499491353e-05,0,0.0
471938,24,5.085413761977209e-05,391,0.0008284986587221202
471882,6,1.2715043167571554e-05,5,1.0595869306309628e-05
471774,83,0.00017593169610873003,1,2.1196589892618077e-06
471430,9,1.9090851239844728e-05,4,8.484822773264323e-06
471868,3,6.357710207091814e-06,42,8.90079428992854e-05
471436,1,2.1211786965781147e-06,5,1.0605893482890573e-05
456878,1,2.188768117528093e-06,16,3.5020289880449485e-05
471416,0,0.0,5,1.0606343441885723e-05
471884,5,1.0595824397521426e-05,2115,0.004482033720151562
450094,0,0.0,2,4.443516243273628e-06
471772,7,1.4837675826458544e-05,6,1.271800785125018e-05
457334,4,8.746342935360153e-06,12,2.6239028806080457e-05
470416,16,3.401244855617156e-05,4,8.50311213904289e-06
461258,9,1.9511856704924358e-05,6,1.3007904469949574e-05
471974,0,0.0,0,0.0
471854,51,0.00010808428030704413,7,1.4835097297045273e-05
471674,9,1.9080975419463442e-05,391,0.0008289623765566896
469252,2,4.262102239308517e-06,8,1.7048408957234068e-05
471318,16342,0.034672980874908235,46,9.759864889522573e-05
471814,12,2.5433751435947217e-05,2,4.23895857265787e-06
471278,3,6.365669519901205e-06,15,3.1828347599506024e-05
471812,3,6.358464812255729e-06,9,1.9075394436767187e-05
471922,0,0.0,0,0.0
471233,27,5.7296496637544486e-05,16,3.395347948891525e-05
471958,11,2.3307158687849342e-05,3,6.356497823958912e-06
362444,0,0.0,0,0.0
471886,37,7.840876821944284e-05,42,8.900454770855672e-05
470522,5,1.0626495679266858e-05,6,1.2751794815120228e-05
471924,2,4.2379705206770585e-06,8,1.6951882082708234e-05
471596,12,2.5445508443667886e-05,0,0.0
471918,2,4.23802440254451e-06,121,0.00025640047635394283
466870,234,0.0005012101869899544,64,0.00013708312806562855
471968,1,2.1187877144213168e-06,42,8.89890840056953e-05
471932,40,8.475797360636702e-05,6,1.2713696040955053e-05
429394,47,0.00010945658299836514,0,0.0
471892,21,4.4501708017936305e-05,0,0.0
471834,1,2.119389446288313e-06,0,0.0
465808,29,6.225741077868994e-05,6,1.2880843609384123e-05
471868,2018,0.004276619732637093,62,0.00013139267761323083
453408,17,3.7493824546545274e-05,8,1.764415272778601e-05
457126,9,1.9688226003333874e-05,3,6.562742001111291e-06
471784,1,2.119614060671833e-06,0,0.0
471964,1,2.1188056716190217e-06,3,6.356417014857065e-06
471438,5,1.0605848489090824e-05,3,6.363509093454494e-06
417970,5,1.196258104648659e-05,15,3.588774313945977e-05
417586,4,9.578865191840723e-06,5,1.1973581489800903e-05
416608,12,2.8804055611030033e-05,5,1.200168983792918e-05
416408,1,2.4014908455168967e-06,3,7.2044725365506905e-06
417422,26,6.228708597055258e-05,8,1.9165257221708485e-05
418168,23,5.5001817451359265e-05,1,2.3913833674504026e-06
413626,3,7.252928974484196e-06,3,7.252928974484196e-06
471906,5,1.0595330425974664e-05,69,0.00014621555987845037
471764,6,1.2718223518538931e-05,29,6.147141367293817e-05
471800,1,2.1195421788893597e-06,14,2.967359050445104e-05
471688,11,2.332049999151982e-05,15,3.180068180661793e-05
470894,1,2.1236201777894814e-06,2,4.247240355578963e-06
471772,6,1.271800785125018e-05,6,1.271800785125018e-05
470762,1,2.1242156333773754e-06,14,2.9739018867283256e-05
470388,4,8.503618289582217e-06,1,2.125904572395554e-06
471702,6,1.271989518806365e-05,1,2.119982531343942e-06
471986,7,1.4830948375587411e-05,63,0.0001334785353802867
471806,0,0.0,10094,0.021394386675879493
469002,8,1.705749655651788e-05,29,6.183342501737732e-05
470716,59,0.0001253409699266649,7,1.4870962533672109e-05
447144,2,4.47283201832072e-06,7,1.565491206412252e-05
471954,22,4.661471245078969e-05,6,1.2713103395669917e-05
471938,1,2.118922400823837e-06,3,6.356767202471511e-06
471716,89218,0.189134988001255,0,0.0
471590,0,0.0,14,2.9686804215526198e-05
471784,12,2.5435368728061996e-05,0,0.0
471936,4,8.475725522104692e-06,0,0.0
471558,0,0.0,1,2.1206299119090335e-06
471840,0,0.0,25,5.2984062394031876e-05
471595,0,0.0,0,0.0
469896,15,3.1921957199039786e-05,2175,0.004628683793860769
471968,2,4.2375754288426336e-06,24,5.08509051461116e-05
471856,22,4.6624393882879525e-05,31,6.569800956223933e-05
471958,9,1.9069493471876734e-05,38,8.051563910347954e-05
437066,284,0.0006497874462895765,40,9.15193586323347e-05
470442,8,1.7005284392124854e-05,2,4.2513210980312135e-06
471852,135,0.0002861066605630579,4,8.477234387053567e-06
471184,6,1.2733878909300824e-05,10,2.1223131515501377e-05
470076,45,9.572920123554489e-05,10,2.1273155830121086e-05
471162,16,3.3958595981849134e-05,1,2.122412248865571e-06
445021,16,3.595335950438294e-05,14,3.1459189566335073e-05
468110,32,6.836000085450001e-05,11,2.349875029373438e-05
463062,1,2.159538031624275e-06,57,0.00012309366780258367
470918,60,0.0001274107169401042,8,1.6988095592013896e-05
447926,11,2.4557627822452818e-05,31,6.920786022691248e-05
458190,3,6.547502127938192e-06,5,1.0912503546563653e-05
471512,1,2.120836797366769e-06,6,1.2725020784200615e-05
471972,18,3.81378556355038e-05,14,2.9662776605391846e-05
471204,3,6.366669213334352e-06,0,0.0
471744,1,2.119793786460453e-06,6,1.2718762718762718e-05
471902,3,6.35725214133443e-06,2,4.2381680942229535e-06
471074,2,4.245617461375495e-06,24,5.094740953650594e-05
471422,23,4.878855887082062e-05,1479,0.0031373164595627696
453972,2,4.405558052038452e-06,0,0.0
470944,6,1.2740368281579125e-05,6,1.2740368281579125e-05
471650,10,2.12021626205873e-05,6,1.272129757235238e-05
471210,5,1.0610980242354789e-05,15,3.1832940727064365e-05
471866,31,6.569661725998483e-05,20,4.238491436128053e-05
471760,3,6.359165677463117e-06,9,1.907749703238935e-05
471978,65,0.0001377182834793147,0,0.0
471408,1,2.121304687234837e-06,12,2.5455656246818042e-05
471792,0,0.0,0,0.0
471964,3,6.356417014857065e-06,5,1.0594028358095109e-05
471994,117,0.000247884507006445,18,3.813607800099154e-05
471948,2,4.237755006907541e-06,9,1.9069897531083932e-05
471706,2,4.239929108385308e-06,6,1.2719787325155924e-05
472008,90,0.00019067473432653683,6,1.2711648955102456e-05
471934,0,0.0,15,3.178410540456928e-05
471898,11,2.3310122102657777e-05,131,0.0002776023632225608
471978,0,0.0,72,0.00015254948323862553
471958,4,8.475330431945216e-06,80,0.00016950660863890432
471928,17,3.602244410164262e-05,3,6.356901900289875e-06
471884,16,3.390663807206856e-05,88780,0.18813945800239043
471748,0,0.0,6,1.2718654875060414e-05
471310,4,8.486983089686193e-06,2,4.243491544843097e-06
471666,7,1.4841010375986397e-05,2,4.240288678853257e-06
471918,62,0.0001313787564788798,28,5.933234163562314e-05
472004,1,2.1186261133380226e-06,10,2.1186261133380226e-05
471990,1,2.1186889552744764e-06,0,0.0
471904,3,6.357225198345426e-06,30,6.357225198345426e-05
471740,1,2.1198117607156483e-06,0,0.0
471858,6,1.2715689889754969e-05,9,1.9073534834632452e-05
471972,1,2.118769757527989e-06,16,3.390031612044782e-05
471560,1,2.1206209178047334e-06,1,2.1206209178047334e-06
471954,4,8.475402263779945e-06,6,1.2713103395669917e-05
471926,4,8.475905120718079e-06,1,2.1189762801795196e-06
467582,14,2.9941272332981168e-05,1,2.138662309498655e-06
471804,5,1.0597621046027588e-05,5,1.0597621046027588e-05
471996,5,1.0593310112797566e-05,0,0.0
471922,5,1.059497120286827e-05,10,2.118994240573654e-05
469636,2,4.258617312131097e-06,2081,0.004431091313272407
471876,2,4.238401613983335e-06,73,0.00015470165891039172
468958,1,2.1323871220876922e-06,25,5.330967805219231e-05
471964,3,6.356417014857065e-06,3,6.356417014857065e-06
471842,5,1.059676756202288e-05,2,4.238707024809153e-06
471954,44,9.322942490157939e-05,6,1.2713103395669917e-05
467194,16,3.4247015158585087e-05,0,0.0
384138,6,1.5619386782874904e-05,29,7.549370278389537e-05
471688,15,3.180068180661793e-05,2,4.240090907549058e-06
415428,23,5.5364587846750824e-05,23,5.5364587846750824e-05
471930,129,0.00027334562329158987,0,0.0
470524,3,6.3758703062968095e-06,1,2.1252901020989365e-06
471934,10,2.118940360304619e-05,30,6.356821080913856e-05
471922,17,3.602290208975212e-05,77,0.00016316255652417137
471872,29,6.145734436457344e-05,0,0.0
470246,5,1.063273265482322e-05,18,3.827783755736359e-05
471372,3,6.364400091647361e-06,37,7.849426779698412e-05
471984,19,4.025560188480965e-05,2,4.2374317773483845e-06
471918,4,8.47604880508902e-06,22,4.661826842798961e-05
471268,13,2.7585153246135956e-05,1,2.1219348650873813e-06
471942,9,1.9070139974827416e-05,4,8.475617766589963e-06
471674,11,2.3321192179344208e-05,78,0.00016536845363534984
469600,3,6.388415672913117e-06,3,6.388415672913117e-06
455094,2,4.394696480287589e-06,18,3.95522683225883e-05
432208,0,0.0,19,4.3960315403694514e-05
469910,0,0.0,8,1.7024536613394055e-05
469154,0,0.0,497,0.0010593536450717676
471882,1,2.119173861261926e-06,504,0.0010680636260760104
471200,0,0.0,2,4.244482173174873e-06
471200,0,0.0,51,0.00010823429541595925
471858,16,3.390850637267992e-05,0,0.0
471860,5,1.0596363328105794e-05,1,2.119272665621159e-06
471612,9,1.908348388081728e-05,1,2.1203870978685867e-06
471700,7,1.4839940640237439e-05,25,5.2999788000847996e-05
471486,14,2.9693352506755236e-05,126,0.00026724017256079716
471486,2,4.241907500965034e-06,48,0.00010180578002316081
471520,1,2.1208008143875128e-06,1,2.1208008143875128e-06
471510,2,4.241691586604738e-06,42,8.90755233186995e-05
471520,101,0.0002142008822531388,5,1.0604004071937564e-05
471506,5,1.0604318927012594e-05,2,4.241727570805037e-06
470774,14,2.9738260821540698e-05,0,0.0
471076,0,0.0,5,1.0613998590460987e-05
471930,1,2.118958320089844e-06,12,2.5427499841078127e-05
471846,7,1.4835348821437504e-05,0,0.0
471804,427,0.000905036837330756,11,2.3314766301260694e-05
471724,4,8.479534643138785e-06,18,3.815790589412453e-05
471588,5,1.0602475041773751e-05,3,6.361485025064251e-06
470576,2,4.2501105028730745e-06,6,1.2750331508619224e-05
471728,10,2.1198656853101786e-05,2,4.239731370620357e-06
470510,19,4.03817134598627e-05,134418,0.28568574525514867
429292,0,0.0,49,0.00011414142355319922
471844,138,0.0002924695450191165,29,6.146099134459695e-05
433868,0,0.0,2,4.609696958521947e-06
471950,4,8.47547409683229e-06,16,3.390189638732916e-05
471902,1,2.1190840471114767e-06,18,3.814351284800658e-05
471776,10,2.11965000339144e-05,1,2.11965000339144e-06
471810,2,4.238994510502109e-06,25,5.298743138127636e-05
471200,17,3.607809847198642e-05,0,0.0
471310,1,2.1217457724215484e-06,2,4.243491544843097e-06
471712,4,8.479750356149515e-06,1,2.119937589037379e-06
471864,1,2.1192547005069257e-06,11,2.3311801705576184e-05
470998,0,0.0,0,0.0
471036,0,0.0,5,1.0614899922723528e-05
471896,40,8.476443962228965e-05,51,0.0001080746605184193
471352,0,0.0,0,0.0
471162,7,1.4856885742058994e-05,5,1.0612061244327853e-05
471626,4,8.481296620627361e-06,31,6.573004880986205e-05
471362,1,2.121511704380073e-06,1,2.121511704380073e-06
470942,22,4.67148820873908e-05,8,1.698722984996029e-05
471902,376,0.0007967756017139151,1,2.1190840471114767e-06
408242,0,0.0,39382,0.09646729145947747
471270,1,2.121925859910455e-06,3,6.365777579731364e-06
418466,1,2.38968040414275e-06,2,4.7793608082855e-06
414634,438,0.001056353314007052,88288,0.21292995750469088
470924,7,1.4864394254699271e-05,9,1.9111364041756206e-05
469704,8,1.7032003133888577e-05,7,1.4903002742152504e-05
471552,2,4.241313789359392e-06,2,4.241313789359392e-06
471614,39,8.269474612712939e-05,5,1.0601890529119153e-05
471582,3,6.361565963077471e-06,5,1.0602609938462451e-05
471402,2,4.242663374359888e-06,0,0.0
470124,3,6.38129514766317e-06,45,9.571942721494755e-05
471996,0,0.0,46,9.74584530377376e-05
