AN,AC,AF,AC_sim,AF_sim
470572,4,8.500293260117474e-06,1,2.1250733150293684e-06
471988,1,2.1186979329982964e-06,29,6.14422400569506e-05
470866,13,2.7608703962486144e-05,8,1.698997166922224e-05
471196,26,5.5178736661601544e-05,16,3.395614563790864e-05
471750,13,2.755696873343932e-05,36,7.631160572337042e-05
471638,69,0.0001462986442992295,10,2.12027020723521e-05
471376,8,1.6971589559078102e-05,0,0.0
471550,7,1.4844661223624218e-05,2,4.241331778178348e-06
396026,4,1.0100346946917627e-05,4,1.0100346946917627e-05
471948,1,2.1188775034537703e-06,63,0.00013348928271758752
440708,1,2.2690761229657734e-06,225,0.0005105421276672989
471996,393,0.0008326341748658887,0,0.0
471326,7,1.4851716221893128e-05,14,2.9703432443786255e-05
471870,11,2.3311505287473244e-05,1,2.1192277534066586e-06
472008,5,1.0593040795918713e-05,12,2.542329791020491e-05
471998,8,1.6949224361120174e-05,8,1.6949224361120174e-05
471956,3,6.356524760782785e-06,0,0.0
472004,1,2.1186261133380226e-06,2,4.237252226676045e-06
471978,4,8.474971291034752e-06,1,2.118742822758688e-06
472008,97,0.00020550499144082304,3,6.355824477551228e-06
471870,6,1.2715366520439952e-05,4,8.476911013626634e-06
471868,7,1.4834657149880899e-05,18,3.8146261242550884e-05
471498,12,2.545079724622374e-05,2,4.2417995410372895e-06
462516,4,8.64834946250508e-06,8,1.729669892501016e-05
471902,3,6.35725214133443e-06,1,2.1190840471114767e-06
471996,4,8.474648090238053e-06,2,4.237324045119027e-06
472012,1,2.1185902053337626e-06,617,0.0013071701566909316
471980,5,1.0593669223272173e-05,3,6.356201533963303e-06
471950,1,2.1188685242080727e-06,0,0.0
471926,1,2.1189762801795196e-06,3,6.356928840538559e-06
471442,11,2.33326687058005e-05,20,4.242303401054636e-05
471994,1,2.1186710000550855e-06,0,0.0
471972,2,4.237539515055978e-06,1852,0.0039239615909418355
471908,11,2.330962814785933e-05,11,2.330962814785933e-05
471984,7,1.4831011220719347e-05,4,8.474863554696769e-06
471746,51,0.00010810902477180516,24,5.087483518673184e-05
471962,17,3.601984905564431e-05,7,1.4831702552324128e-05
472010,1,2.1185991822207157e-06,12,2.542319018664859e-05
471994,7,1.4830697000385598e-05,3,6.3560130001652565e-06
471700,13,2.755988976044096e-05,92,0.00019503921984312064
465448,8,1.7187741702617692e-05,0,0.0
471702,0,0.0,4,8.479930125375767e-06
469790,2,4.2572213116498864e-06,0,0.0
471332,20,4.2432934746632944e-05,2,4.243293474663295e-06
471932,1,2.1189493401591753e-06,52,0.00011018536568827712
472016,105,0.00022245008643774787,208,0.0004406630283719196
471992,7,1.4830759843387177e-05,1,2.1186799776267394e-06
472000,10,2.1186440677966103e-05,0,0.0
471974,37,7.839414883023218e-05,2,4.237521558390929e-06
471956,3,6.356524760782785e-06,48,0.00010170439617252456
467564,209,0.00044699763027093617,14,2.994242499422539e-05
471970,16,3.39004597749857e-05,15,3.1781681039049095e-05
418724,3,7.164623952770799e-06,27,6.44816155749372e-05
471074,0,0.0,0,0.0
471642,1,2.12025222520471e-06,16,3.392403560327536e-05
400362,33,8.242540500846734e-05,0,0.0
418484,18,4.3012397128683536e-05,5,1.1947888091300982e-05
336854,4,1.1874580678869777e-05,1,2.968645169717444e-06
417472,6,1.437222137053503e-05,3,7.186110685267515e-06
408162,0,0.0,4,9.800030380094178e-06
416524,32,7.682630532694394e-05,43,0.00010323534778308092
395894,12,3.0311143892051914e-05,42,0.00010608900362218169
402702,2594,0.006441487750247081,8,1.98658064772462e-05
364774,3,8.224270370146996e-06,1,2.741423456715665e-06
417516,58,0.0001389168319297943,129,0.0003089701951541977
385636,4,1.0372475598751154e-05,1,2.5931188996877885e-06
360938,1,2.7705589325590543e-06,32,8.865788584188974e-05
357300,9449,0.026445563951861182,8,2.239014833473272e-05
364540,11,3.0175015087507542e-05,2,5.4863663795468265e-06
345112,1,2.8976100512297456e-06,1,2.8976100512297456e-06
415168,1,2.4086634808077696e-06,52,0.000125250501002004
366882,2,5.451344028870318e-06,15,4.088508021652738e-05
417740,1106,0.002647579834346723,4,9.575333939771149e-06
413052,1,2.4210026824709723e-06,4,9.68401072988389e-06
121792,1,8.210719915922228e-06,1,8.210719915922228e-06
420216,1,2.3797285205703733e-06,6,1.427837112342224e-05
363476,4,1.1004853140234844e-05,68,0.00018708250338399235
417838,2,4.7865440673179555e-06,113,0.0002704397398034645
355854,0,0.0,0,0.0
376526,10,2.6558590907400815e-05,11,2.9214449998140898e-05
349416,5,1.4309590860178126e-05,2,5.7238363440712506e-06
386940,0,0.0,2,5.168760014472528e-06
417838,6,1.4359632201953867e-05,4,9.573088134635911e-06
471940,9,1.9070220790778488e-05,3,6.3567402635928296e-06
471912,4,8.47615657156419e-06,36,7.628540914407771e-05
471794,1,2.1195691339864433e-06,5,1.0597845669932216e-05
471520,2,4.2416016287750256e-06,1,2.1208008143875128e-06
471984,4,8.474863554696769e-06,3,6.356147666022577e-06
471964,4,8.475222686476087e-06,31,6.568297582018968e-05
471952,30,6.356578635115435e-05,44,9.322981998169306e-05
443030,4,9.028733945782453e-06,38,8.57729724849333e-05
423080,0,0.0,47,0.00011109010116290063
424558,1,2.3553907828847883e-06,1,2.3553907828847883e-06
466698,0,0.0,1,2.1427132749658237e-06
471398,28,5.939779125070535e-05,2,4.242699375050382e-06
471392,6,1.2728260131695065e-05,1,2.121376688615844e-06
471106,3,6.367993615025069e-06,9,1.9103980845075207e-05
466498,21,4.501627016621722e-05,5,1.0718159563385052e-05
470454,4,8.502425316821624e-06,14,2.9758488608875682e-05
461000,296007,0.6420976138828633,6,1.3015184381778742e-05
471030,5,1.06150351357663e-05,2,4.24601405430652e-06
470076,2,4.254631166024217e-06,10,2.1273155830121086e-05
471454,24,5.090634505169115e-05,55,0.00011666037407679222
459060,566,0.0012329542979131268,1,2.1783644839454537e-06
470496,60,0.00012752499489900021,108166,0.22989780997075426
468878,34,7.251353230477864e-05,11,2.346026045154603e-05
366262,0,0.0,9,2.4572573731372623e-05
471676,12,2.5441192683112984e-05,6,1.2720596341556492e-05
471954,0,0.0,39,8.263517207185446e-05
471838,4,8.47748591677652e-06,67,0.00014199788910600672
468968,19,4.051449139386909e-05,33,7.036727452619369e-05
471952,3,6.356578635115435e-06,17,3.6020612265654135e-05
471972,13,2.7544006847863855e-05,459,0.0009725153187053469
471922,2,4.237988481147308e-06,5,1.059497120286827e-05
460634,4,8.683683792338386e-06,19,4.1247498013607336e-05
471960,3,6.356470887363336e-06,75,0.0001589117721840834
468890,1,2.1326963680180853e-06,2,4.265392736036171e-06
456906,0,0.0,3371,0.0073778851667520235
471238,1,2.1220699519138947e-06,16,3.3953119230622315e-05
447796,3,6.699479227148077e-06,117,0.000261279689858775
471242,3,6.366155818029802e-06,1,2.1220519393432675e-06
471140,3,6.3675340663072546e-06,8,1.6980090843486013e-05
469291,0,0.0,29,6.179534659731382e-05
467994,2,4.2735590627230265e-06,352,0.0007521463950392526
468358,1,2.1351188620670513e-06,3,6.405356586201154e-06
471264,20,4.243905751341074e-05,57,0.00012095131391322061
469564,6,1.2777810905435681e-05,101,0.00021509315024150063
471260,4,8.487883546237745e-06,3,6.365912659678309e-06
471852,1,2.119308596763392e-06,4,8.477234387053567e-06
471900,13,2.7548209366391185e-05,7,1.483365119728756e-05
416594,2,4.800837266019194e-06,2,4.800837266019194e-06
407782,0,0.0,2,4.90458136945721e-06
414934,0,0.0,7,1.6870152843584763e-05
470502,24,5.100934746292258e-05,7,1.487772634335242e-05
471976,8,1.6950014407512247e-05,94,0.0001991626692882689
383900,11,2.865329512893983e-05,0,0.0
468452,0,0.0,8,1.7077523417553985e-05
450090,3,6.665333599946677e-06,3,6.665333599946677e-06
374516,0,0.0,1,2.6701128923730895e-06
391664,6,1.531925323746885e-05,1,2.553208872911475e-06
471492,2,4.2418535203142365e-06,6,1.272556056094271e-05
471578,0,0.0,0,0.0
469780,9,1.915790369960407e-05,146,0.00031078377112691045
471452,11,2.333217379499928e-05,48,0.0001018131220145423
392716,4,1.018547754611475e-05,1,2.5463693865286875e-06
470958,0,0.0,8,1.6986652737611422e-05
471278,2,4.243779679934136e-06,7,1.4853228879769478e-05
470602,0,0.0,9,1.9124440610112156e-05
471316,8,1.6973750095477344e-05,8,1.6973750095477344e-05
471310,18,3.819142390358787e-05,27057,0.05740807536440984
470152,4,8.507886811073865e-06,7,1.4888801919379264e-05
471250,20,4.244031830238727e-05,1,2.1220159151193635e-06
471090,2,4.245473264132119e-06,2,4.245473264132119e-06
465114,4,8.600042140206488e-06,4,8.600042140206488e-06
358198,7,1.954226433425089e-05,2,5.583504095500254e-06
467908,4,8.548689058532873e-06,3,6.4115167938996555e-06
471160,6,1.273452754902793e-05,26,5.5182952712454366e-05
179250,4,2.2315202231520222e-05,0,0.0
181760,0,0.0,0,0.0
471856,5,1.0596453155199891e-05,60,0.00012715743786239869
471114,8,1.6981027946526744e-05,1,2.122628493315843e-06
471622,7,1.4842394968852174e-05,28,5.93695798754087e-05
471222,45,9.549639023644907e-05,21,4.4564982110342896e-05
471756,2,4.239479731047406e-06,18,3.8155317579426654e-05
471698,5,1.060000254400061e-05,8,1.6960004070400975e-05
470086,3,6.381810987776704e-06,3,6.381810987776704e-06
471856,9,1.9073615679359805e-05,5,1.0596453155199891e-05
471908,8,1.6952456834806786e-05,4,8.476228417403393e-06
471792,161,0.0003412520771865568,9,1.907620307254044e-05
471820,6,1.2716714001102115e-05,104,0.00022042304268576999
466202,6,1.2869957657839305e-05,109,0.00023380423078408073
471708,8,1.695964452585074e-05,7,1.4839688960119396e-05
471946,13,2.7545524276082432e-05,13,2.7545524276082432e-05
471978,11,2.3306171050345566e-05,0,0.0
472018,9,1.9067069476164045e-05,42,8.897965755543221e-05
471714,5,1.0599643004023625e-05,2,4.2398572016094494e-06
471742,9,1.907822496194954e-05,39,8.2672308168448e-05
472012,15,3.177885308000644e-05,10,2.1185902053337626e-05
471714,7,1.4839500205633075e-05,2,4.2398572016094494e-06
471780,37,7.842638517953284e-05,0,0.0
469680,62,0.0001320047692045648,3,6.387327542156361e-06
472008,2,4.237216318367485e-06,4,8.47443263673497e-06
471812,8,1.6955906166015277e-05,12,2.5433859249022914e-05
471582,15,3.180782981538735e-05,3,6.361565963077471e-06
471966,1,2.118796692982122e-06,3,6.356390078946365e-06
471970,1,2.1187787359366062e-06,15,3.1781681039049095e-05
469624,4,8.517452259680084e-06,11,2.3422993714120234e-05
470414,9,1.9132083653972884e-05,15,3.188680608995481e-05
471950,9,1.9069816717872656e-05,7,1.483207966945651e-05
470666,15,3.186973352653474e-05,1,2.124648901768983e-06
470564,10,2.1251094431363215e-05,1,2.1251094431363213e-06
471490,1,2.1209357568559247e-06,0,0.0
468926,1,2.132532638412031e-06,2,4.265065276824062e-06
471966,5,1.0593983464910609e-05,17,3.6019543780696065e-05
471924,248822,0.5272501504479535,7,1.4832896822369703e-05
466766,15,3.2136016762146343e-05,5,1.0712005587382114e-05
471000,22,4.6709129511677285e-05,13,2.7600849256900213e-05
471964,7,1.4831639701333152e-05,54,0.00011441550626742717
471966,17,3.6019543780696065e-05,8,1.6950373543856974e-05
471834,349,0.0007396669167546214,18,3.814901003318964e-05
471776,2,4.23930000678288e-06,1,2.11965000339144e-06
470862,1,2.123764500002124e-06,1,2.123764500002124e-06
471494,5,1.0604588817673183e-05,0,0.0
471988,26,5.508614625795571e-05,48,0.00010169750078391824
471850,20814,0.04411147610469429,9,1.9073858217653917e-05
471932,32,6.780637888509361e-05,12,2.5427392081910107e-05
471942,82,0.00017375016421509424,21,4.44969932745973e-05
471776,1,2.11965000339144e-06,0,0.0
471564,58,0.00012299496992985046,10,2.1206029298250078e-05
471674,1063,0.0022536752078766266,71881,0.15239551045849464
471964,11,2.330686238780924e-05,25,5.297014179047554e-05
471996,8,1.6949296180476107e-05,2,4.237324045119027e-06
471860,0,0.0,7,1.4834908659348111e-05
471790,17,3.603298077534496e-05,82,0.00017380614256342866
471964,1,2.1188056716190217e-06,0,0.0
471698,16,3.392000814080195e-05,5,1.060000254400061e-05
471910,34,7.204763620181814e-05,57,0.00012078574304422453
471282,1,2.1218718304539534e-06,0,0.0
471482,1,2.1209717444144207e-06,2,4.241943488828841e-06
469392,0,0.0,24,5.1129972389814906e-05
471968,16,3.390060343074107e-05,0,0.0
471810,26,5.5106928636527414e-05,11,2.33144698077616e-05
469548,0,0.0,79,0.00016824690979409985
466550,4,8.573571964419677e-06,20,4.286785982209838e-05
470752,7,1.4869825300795323e-05,27,5.735504044592482e-05
471874,9,1.9072888101484717e-05,81,0.00017165599291336247
471932,3,6.356848020477527e-06,4,8.475797360636701e-06
471880,0,0.0,4,8.476731372382808e-06
471462,7,1.4847432030577226e-05,27,5.726866640365501e-05
471884,130,0.00027549143433555704,8018,0.016991464003865357
471504,9,1.9087855034103634e-05,2,4.241745563134141e-06
471902,2,4.2381680942229535e-06,1,2.1190840471114767e-06
471930,6,1.2713749920539063e-05,6,1.2713749920539063e-05
471974,19,4.0256454804713817e-05,21,4.449397636310475e-05
471888,1,2.1191469162174076e-06,10,2.1191469162174074e-05
471938,1,2.118922400823837e-06,3,6.356767202471511e-06
471692,6,1.27201648533365e-05,34,7.208093416890682e-05
471934,23,4.8735628287006236e-05,3,6.356821080913856e-06
471754,8,1.6957990817247974e-05,17,3.6035730486651945e-05
471274,3,6.365723549357698e-06,49,0.00010397348463950908
471634,43,9.117239215154123e-05,7,1.4842017326995085e-05
470748,17,3.611273972486341e-05,10,2.1242788073449063e-05
468040,3,6.40970857191693e-06,3,6.40970857191693e-06
461676,0,0.0,5,1.083010596175673e-05
471944,3,6.356686386520435e-06,0,0.0
470692,9,1.9120783867157293e-05,8,1.6996252326362036e-05
423086,0,0.0,29,6.854398396543493e-05
471292,0,0.0,4,8.487307232034493e-06
469260,47,0.00010015769509440396,5,1.0655073946213187e-05
469296,4,8.523405270873819e-06,0,0.0
470592,1,2.124983000135999e-06,7,1.4874881000951992e-05
471760,0,0.0,5,1.0598609462438529e-05
471760,0,0.0,15,3.179582838731558e-05
466734,89,0.0001906867723371342,7,1.4997836026516174e-05
468636,20,4.267704572418679e-05,15,3.200778429314009e-05
471662,15,3.180243479440786e-05,1,2.1201623196271905e-06
469288,15,3.196331463834575e-05,5,1.0654438212781917e-05
465296,7,1.5044186926171728e-05,17,3.653588253498848e-05
465542,1,2.1480339045671497e-06,6,1.2888203427402898e-05
470284,1,2.1263747012443543e-06,580,0.0012332973267217256
471384,52,0.00011031345993924274,2,4.242825382278567e-06
471446,1,2.121133703541869e-06,5,1.0605668517709346e-05
471664,16,3.3922453271820615e-05,20,4.2403066589775774e-05
471848,7,1.4835285939539852e-05,20,4.238653125582815e-05
471770,0,0.0,4,8.478707844924433e-06
471870,104,0.0002203996863542925,8,1.695382202725327e-05
470466,151,0.00032095836893633123,2,4.251104224322268e-06
471964,20,4.2376113432380434e-05,1,2.1188056716190217e-06
471672,9,1.908105632727828e-05,2,4.240234739395173e-06
441600,0,0.0,1779,0.0040285326086956525
469388,10,2.1304336710780847e-05,6,1.2782602026468508e-05
470160,36,7.656967840735069e-05,4,8.507742045261188e-06
471148,2,4.244950631224159e-06,3,6.3674259468362385e-06
468346,0,0.0,13,2.775725638737173e-05
464402,0,0.0,98,0.00021102406966378267
471124,8,1.698066751003982e-05,1,2.1225834387549775e-06
471122,9,1.9103332045627247e-05,8,1.698073959611311e-05
471166,4,8.489576921934096e-06,8,1.697915384386819e-05
471212,5,1.0610935205385262e-05,0,0.0
471960,10,2.118823629121112e-05,0,0.0
471952,0,0.0,22,4.661490999084653e-05
471936,1,2.118931380526173e-06,7,1.483251966368321e-05
469796,15,3.192875205408305e-05,10,2.128583470272203e-05
471482,0,0.0,9,1.908874569972979e-05
471928,3,6.356901900289875e-06,57244,0.1212981641267312
470868,4,8.494949752372214e-06,3,6.371212314279161e-06
471986,7,1.4830948375587411e-05,0,0.0
471666,4,8.480577357706513e-06,6,1.2720866036559769e-05
471598,0,0.0,3,6.361350132952218e-06
471502,3,6.362645333423825e-06,14,2.969234488931118e-05
471360,4,8.486082824168364e-06,0,0.0
468784,34,7.252807263046521e-05,3,6.399535820335165e-06
471380,2,4.242861385718528e-06,221,0.0004688361831218974
471770,6,1.271806176738665e-05,120,0.000254361235347733
471980,16,3.3899741514470955e-05,23,4.8730878427051994e-05
471972,9,1.90689278177519e-05,1,2.118769757527989e-06
471768,1,2.1196859473300436e-06,121,0.0002564819996269353
469632,3,6.387980376124285e-06,1,2.1293267920414283e-06
471446,1,2.121133703541869e-06,3,6.3634011106256075e-06
471918,44,9.323653685597921e-05,10,2.119012201272255e-05
410922,0,0.0,1,2.433551866290926e-06
405450,0,0.0,261614,0.6452435565421137
471930,15,3.178437480134766e-05,3,6.356874960269532e-06
471976,0,0.0,10,2.1187518009390308e-05
471978,4,8.474971291034752e-06,52442,0.1111111111111111
471592,4,8.481908090043937e-06,1,2.120477022510984e-06
470746,14,2.9740029655058143e-05,7,1.4870014827529072e-05
471740,0,0.0,1,2.1198117607156483e-06
466582,0,0.0,0,0.0
470714,1,2.124432245482395e-06,4,8.49772898192958e-06
470924,3,6.3704546805854024e-06,3,6.3704546805854024e-06
471888,2,4.238293832434815e-06,5,1.0595734581087037e-05
471748,0,0.0,0,0.0
471954,1,2.1188505659449863e-06,47,9.958597659941435e-05
465914,7,1.5024231939800049e-05,2,4.292637697085728e-06
468986,5,1.0661299057967616e-05,38,8.102587284055388e-05
404994,0,0.0,0,0.0
471002,6,1.2738799410618215e-05,89,0.00018895885792417018
471826,0,0.0,43,9.113529139979569e-05
471946,8,1.6951091862204574e-05,4,8.475545931102287e-06
472002,82,0.00017372807742340075,2,4.237270181058555e-06
471208,20,4.24441011188265e-05,312,0.0006621279774536935
471992,53,0.00011229003881421719,0,0.0
471082,4,8.49109072305883e-06,116,0.00024624163096870606
471938,5,1.0594612004119185e-05,27,5.72109048222436e-05
472014,2,4.2371624570457655e-06,5,1.0592906142614413e-05
471886,175,0.00037085228211898634,4,8.476623591291118e-06
470952,9,1.9110227793915304e-05,6,1.2740151862610203e-05
471946,3,6.356659448326715e-06,19,4.025884317273586e-05
471994,4,8.474684000220342e-06,17,3.601740700093645e-05
471920,25,5.29750805221224e-05,3,6.357009662654687e-06
471946,22,4.661550262106258e-05,2,4.2377729655511436e-06
471058,9,1.9105927507865275e-05,14,2.9720331678901538e-05
471948,7,1.4832142524176392e-05,117195,0.24832184901726462
471788,17201,0.03645917234011887,3,6.358788269307401e-06
471758,57,0.00012082466010115355,0,0.0
430646,4,9.28837142339648e-06,8,1.857674284679296e-05
471810,6,1.2716983531506328e-05,7,1.4836480786757381e-05
471704,21,4.451944439733392e-05,14,2.9679629598222615e-05
471684,2,4.240126864595789e-06,4,8.480253729191578e-06
471526,3,6.362321483863032e-06,9,1.9086964451589097e-05
471172,1,2.122367203484078e-06,59,0.0001252196650055606
471824,6,1.2716606192139442e-05,5,1.0597171826782868e-05
471058,2,4.245761668414505e-06,4,8.49152333682901e-06
470888,3,6.3709417101306465e-06,3,6.3709417101306465e-06
456874,4,8.755149122077422e-06,1,2.1887872805193554e-06
471390,2,4.242771378264282e-06,11,2.3335242580453554e-05
471804,11,2.3314766301260694e-05,3,6.358572627616552e-06
470734,39,8.284933741773486e-05,3,6.373025955210373e-06
469264,18,3.835793924102424e-05,3,6.39298987350404e-06
437456,15505,0.03544356460992648,6,1.3715665118320471e-05
421252,37,8.783341087994835e-05,46,0.00010919829460750334
471668,4,8.480541397762833e-06,40,8.480541397762833e-05
471760,18,3.81549940647787e-05,16,3.391555027980329e-05
471948,2,4.237755006907541e-06,11,2.3307652537991475e-05
471866,17,3.602717720708845e-05,5,1.0596228590320133e-05
471906,11,2.3309726937144262e-05,64,0.00013562022945247572
471924,1,2.1189852603385293e-06,4,8.475941041354117e-06
472006,35,7.415159976779957e-05,6,1.2711702817337068e-05
471034,2,4.245977997342018e-06,0,0.0
471946,19,4.025884317273586e-05,325,0.0006886381069020609
471662,4,8.480649278508762e-06,28,5.9364544949561336e-05
471646,3,6.360702730437659e-06,9,1.9082108191312976e-05
471366,5,1.0607468506426004e-05,16,3.3943899220563215e-05
471890,1079,0.002286549831528534,15,3.178706902032253e-05
471294,99,0.00021005996257113395,3,6.365453411246483e-06
414108,2,4.829657963623016e-06,13,3.139277676354961e-05
471610,59,0.000125103369309387,2,4.24079217997922e-06
471616,10,2.1203691138553398e-05,2,4.24073822771068e-06
470608,26,5.5247679597456904e-05,1,2.1249107537483427e-06
471662,0,0.0,2,4.240324639254381e-06
471034,1,2.122988998671009e-06,1,2.122988998671009e-06
469334,1,2.1306787916494435e-06,1,2.1306787916494435e-06
471900,7,1.483365119728756e-05,3,6.3572790845518115e-06
471894,4,8.476479887432346e-06,18,3.814415949344556e-05
471488,5,1.0604723768155288e-05,2432,0.0051581376408307315
471910,2,4.238096247165773e-06,3,6.35714437074866e-06
470554,6,1.2750927629985082e-05,1,2.1251546049975135e-06
471872,0,0.0,18,3.814593788145938e-05
471864,0,0.0,16,3.390807520811081e-05
470864,4,8.495021917156547e-06,21,4.4598865065071865e-05
469774,7,1.490078207819079e-05,3,6.386049462081767e-06
468486,15,3.2018032555935504e-05,104,0.0002219916923878195
468340,58,0.0001238416534995943,87,0.00018576248024939146
470404,2,4.251664526662188e-06,5,1.0629161316655471e-05
471724,1562,0.0033112582781456954,11,2.3318720268631656e-05
471770,6,1.271806176738665e-05,1,2.1196769612311083e-06
471884,4,8.47665951801714e-06,9,1.9072483915538564e-05
471976,3,6.356255402817092e-06,1,2.118751800939031e-06
471984,18,3.813688599613546e-05,7,1.4831011220719347e-05
420094,3,7.1412588611120365e-06,148,0.0003523021038148605
471232,6,1.2732581828059215e-05,247,0.000524157951921771
468912,37,7.890606339782305e-05,3,6.397788924147815e-06
427490,0,0.0,28,6.549860815457672e-05
460170,0,0.0,2,4.346219875263489e-06
471616,7,1.4842583796987379e-05,3,6.36110734156602e-06
470788,2,4.248196640526096e-06,1,2.124098320263048e-06
471718,0,0.0,8823,0.018703971440564064
471484,8,1.6967701979282437e-05,30,6.362888242230914e-05
471788,6,1.2717576538614801e-05,6,1.2717576538614801e-05
471996,11,2.3305282248154646e-05,3,6.35598606767854e-06
471504,10,2.1208727815670705e-05,432,0.0009162170416369745
471922,18,3.814189633032578e-05,79,0.00016740054500531868
471940,0,0.0,0,0.0
471394,63,0.000133646164355083,2,4.242735376351842e-06
471998,8,1.6949224361120174e-05,30,6.355959135420065e-05
471506,1,2.1208637854025187e-06,4,8.483455141610075e-06
471604,1,2.12042306681029e-06,5,1.060211533405145e-05
471462,0,0.0,5,1.0605308593269447e-05
469640,2,4.258581040797206e-06,27,5.749084405076229e-05
453980,1,2.202740208819772e-06,0,0.0
471250,17,3.607427055702918e-05,6,1.273209549071618e-05
469850,4,8.513355326167926e-06,20,4.256677663083963e-05
464054,1,2.1549216255004807e-06,3,6.464764876501441e-06
470776,7,1.4869067242170375e-05,3,6.372457389501589e-06
469608,1,2.1294356143847636e-06,24,5.110645474523432e-05
471970,24,5.085068966247855e-05,4,8.475114943746425e-06
471872,23,4.874203173742032e-05,11,2.3311406483114066e-05
469476,2,4.260068672306998e-06,29,6.177099574845147e-05
471960,2,4.237647258242224e-06,4,8.475294516484449e-06
471980,3,6.356201533963303e-06,3,6.356201533963303e-06
472004,3,6.355878340014068e-06,3,6.355878340014068e-06
471974,2,4.237521558390929e-06,0,0.0
471938,1,2.118922400823837e-06,5,1.0594612004119185e-05
417318,1,2.3962541754729008e-06,6,1.4377525052837405e-05
471374,9,1.9093119264108753e-05,24,5.091498470429001e-05
471296,46,9.760320478001087e-05,15,3.1827131993481803e-05
465270,10,2.149289659767447e-05,3,6.447868979302341e-06
471972,8,1.695015806022391e-05,4,8.475079030111956e-06
471654,2,4.240396561886467e-06,14,2.9682775933205273e-05
471296,35,7.426330798479087e-05,110,0.0002333989679521999
471764,63,0.00013354134694465878,3,6.3591117592694655e-06
471620,0,0.0,3,6.361053390441457e-06
471064,10,2.1228537948134437e-05,6,1.2737122768880662e-05
471728,4,8.479462741240714e-06,9,1.907879116779161e-05
471398,3,6.364049062575573e-06,11,2.33348465627771e-05
471552,3,6.361970684039088e-06,18,3.8171824104234524e-05
468524,50,0.00010671811902912124,27,5.762778427572547e-05
471984,1051,0.002226770398996576,2,4.2374317773483845e-06
471904,17,3.602427612395742e-05,2,4.238150132230284e-06
471574,0,0.0,5,1.0602789806053769e-05
471820,1,2.119452333517019e-06,28,5.934466533847654e-05
471814,7,1.4836355004302542e-05,0,0.0
471558,1,2.1206299119090335e-06,1,2.1206299119090335e-06
471840,1,2.119362495761275e-06,6,1.271617497456765e-05
471832,77,0.00016319367910612253,22,4.662676545889215e-05
471714,10,2.119928600804725e-05,0,0.0
471226,2,4.244247982921146e-06,7,1.485486794022401e-05
470552,106,0.0002252673455856101,4,8.50065455040038e-06
471652,11,2.3322279986091442e-05,3,6.360621814388575e-06
471472,14,2.969423422811959e-05,1,2.1210167305799707e-06
471578,1,2.1205399742990554e-06,2,4.241079948598111e-06
471486,5,1.0604768752412585e-05,6,1.2725722502895102e-05
469516,13,2.7688087306928837e-05,8,1.7038822958110053e-05
471474,7,1.4847054132359367e-05,5,1.0605038665970976e-05
439334,4,9.104690281198359e-06,44,0.00010015159309318196
469902,0,0.0,1,2.128103306646918e-06
468776,1,2.1332150110073896e-06,49,0.00010452753553936208
450508,0,0.0,7,1.5538014863221076e-05
467718,10,2.138040443173023e-05,30,6.41412132951907e-05
437366,62,0.0001417577040739335,81,0.00018519958112884861
462830,36,7.778233908778602e-05,1,2.1606205302162783e-06
456048,13,2.850577132231695e-05,38,8.332456232677262e-05
443226,60,0.00013537111992527513,9359,0.021115638523010835
470836,4,8.495527104979228e-06,3,6.371645328734421e-06
469136,3,6.394734149585621e-06,69,0.0001470788854404693
419420,3,7.152734728911354e-06,0,0.0
469310,10,2.130787752232e-05,2,4.2615755044640005e-06
424882,1,2.3535946451014633e-06,1,2.3535946451014633e-06
470496,11,2.337958239815004e-05,8,1.7003332653200026e-05
471970,7,1.4831451151556244e-05,3,6.356336207809819e-06
471904,0,0.0,0,0.0
471294,5,1.060908901874414e-05,16,3.394908485998124e-05
471950,27,5.720945015361797e-05,7306,0.01548045343786418
471852,4,8.477234387053567e-06,2,4.238617193526784e-06
471922,14,2.966591936803116e-05,16,3.3903907849178466e-05
471514,5258,0.011151312580326353,3,6.362483404522453e-06
470284,3,6.379124103733063e-06,6,1.2758248207466127e-05
470800,0,0.0,178,0.00037807986406117246
469634,0,0.0,1,2.129317724014871e-06
470840,1,2.123863732902897e-06,6,1.2743182397417382e-05
471434,3,6.36356308624325e-06,12,2.5454252344973e-05
461688,0,0.0,21,4.548526277486095e-05
433726,0,0.0,5,1.1528015382983728e-05
403464,0,0.0,7,1.734975115499772e-05
431410,0,0.0,11,2.5497786328550565e-05
471954,22,4.661471245078969e-05,44,9.322942490157939e-05
471340,0,0.0,14,2.970255017609369e-05
467904,0,0.0,921,0.0019683524825605254
471818,6,1.2716767906268942e-05,114,0.00024161859021910992
471294,10,2.121817803748828e-05,0,0.0
471442,9,1.9090365304745866e-05,5,1.060575850263659e-05
471196,2,4.24451820473858e-06,4,8.48903640947716e-06
471920,5,1.0595016104424478e-05,3,6.357009662654687e-06
471808,13,2.7553581117742812e-05,2,4.23901247965274e-06
471378,1,2.1214396938338235e-06,9,1.909295724450441e-05
471866,14,2.9669440052896374e-05,46,9.748530303094523e-05
471498,5,1.0604498852593225e-05,27,5.726429380400341e-05
470408,12,2.5509770242002685e-05,17,3.613884117617047e-05
471982,2703,0.005726913314490807,0,0.0
471972,1,2.118769757527989e-06,2,4.237539515055978e-06
